smiles,0,1
CC(O)(C1CCCN1)C1(C#N)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(F)(CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
NC1(CC(=O)NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(=CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=C(NCCCC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(CC1CCCN1)NC1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NCC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=C(NC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
CC1(C2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CC2CCCN2)C1,7ga3-a,7ga2-a
CC1(NC(=O)CCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(CCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(CC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CN(CC1CCCN1)C(=O)C1(C)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(C=CC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Cn2cc(C3CCCN3)nn2)C1,7ga3-a,7ga2-a
CC1(C(=O)NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(C(=O)NCCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(CC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CN2CCC(C3CCCN3)CC2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CC(O)CC2CCCN2)C1,7ga3-a,7ga2-a
CC(O)(CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(n2cncc2C2CCCN2)C1,7ga3-a,7ga2-a
CN(CC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(=CC1CS(=O)(=O)C1)CC1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(CC(O)C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(c2nc(C3CCCN3)cs2)C1,7ga3-a,7ga2-a
O=C(CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
CC1(C(=O)NCCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(c2nc(C3CCCN3)cs2)C1,7ga3-a,7ga2-a
O=C(NCC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(C=CC2CCCN2)C1,7ga3-a,7ga2-a
CC1(C=CC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CNCC2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CS(=O)(=O)NCCCC2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CC(F)C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(N2CCCC2C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(N2CCC(C3CCCN3)C2)C1,7ga3-a,7ga2-a
O=C(NCC1CCS1(=O)=O)c1ncoc1C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(CS(=O)(=O)NCC2CCCN2)C1,7ga3-a,7ga2-a
CC(NC(=O)c1cnc(C2CCCN2)nc1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(NC(=O)CCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CCN(CC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CN(CCC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NCC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(O)(C1CCCN1)C1(C#N)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(CC1CS(=O)(=O)C1)CC1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(c2noc(C3CCCN3)n2)C1,7ga3-a,7ga2-a
CC(C)(CNC(=O)C(N)C1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(NCC2CCCN2)C1,7ga3-a,7ga2-a
CC1(NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(COCCC2CCCN2)C1,7ga3-a,7ga2-a
CN(CC1CS(=O)(=O)C1)CC1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(Cn2cc(C3CCCN3)nn2)C1,7ga3-a,7ga2-a
O=C(CC1CS(=O)(=O)C1)CC1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(O)(C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2ccccc2C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2cccc(C3CCCN3)c2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2ccc(C3CCCN3)cc2)C1,7ga3-a,7ga2-a
O=C(C1CCCN1)C1(O)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(C)(NC(=O)CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(c2noc(C3CCCN3)n2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(COCC2CCCN2)C1,7ga3-a,7ga2-a
O=C(CC1CCCN1)NC1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(NCCC2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2ccccc2C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2cccc(C3CCCN3)c2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(Oc2ccc(C3CCCN3)cc2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(N2CCCC2C2CCCN2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(N2CCC(C3CCCN3)C2)C1,7ga3-a,7ga2-a
NC1(CC(=O)NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NC(=O)C1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NC(=O)c1cc(C2CCCN2)n[nH]1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NC(=O)c1cnc(C2CCCN2)nc1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(NC(=O)c1cc(C2CCCN2)n[nH]1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CCC1CNCC1CCCN1,7ga3-a,7ga2-a
O=S1(=O)CC(CS(=O)(=O)N2CCCC(C3CCCN3)C2)C1,7ga3-a,7ga2-a
CN(CC1CCCN1)C(=O)C(N)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CS(=O)(=O)N2CCCC(C3CCCN3)C2)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CN2CCC(C3CCCN3)CC2)C1,7ga3-a,7ga2-a
O=C(NCC1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC1(C(=O)NCC2CCCN2)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(n2cncc2C2CCCN2)C1,7ga3-a,7ga2-a
CN(C(=O)C1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
O=C(C1CCCN1)C1(O)CS(=O)(=O)C1,7ga3-a,7ga2-a
O=S1(=O)CC(CS(=O)(=O)NCCC2CCCN2)C1,7ga3-a,7ga2-a
CC(NC(=O)CNC(=O)C1CCCN1)C1CS(=O)(=O)C1,7ga3-a,7ga2-a
CC(CC1CS(=O)(=O)C1)C1CCCN1,7ga3-a,7ga2-a
O=C(NCC1CCS1(=O)=O)c1ncoc1C1CCCN1,7ga3-a,7ga2-a
c1cc(-c2ncc3c(n2)CCNC3)cs1,7g9y-a,7ga1-a
O=C(CCF)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(C(=O)C(=O)N(C)Cc1ccsc1)C2,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(CCCc1ccsc1)C2,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(C(=O)NCC(c1ccsc1)N(C)C)C2,7g9y-a,7ga1-a
Cc1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
Nc1ncc2c(n1)CCN(C(=O)C=Cc1ccsc1)C2,7g9y-a,7ga1-a
O=C(c1cnn2ccccc12)N1CCc2ncnc(-c3ccsc3)c2C1,7g9y-a,7ga1-a
CCc1ncc2c(n1)CCN(C(=O)C(=O)Nc1ccsc1)C2,7g9y-a,7ga1-a
